transaction_id,user_id,timestamp,amount_gbp,city,device,status,anomaly_type,is_anomaly
T000018572,U000943,2026-01-29 10:54:01.013487667,47.37,Birmingham,mobile,success,,0
T000018575,U000943,2026-02-04 04:33:46.741394352,58.74,Birmingham,desktop,success,,0
T000018581,U000943,2026-02-06 13:37:33.546147509,44.49,Birmingham,desktop,success,,0
T000018583,U000943,2026-02-08 06:10:50.535414764,84.47,Birmingham,desktop,success,,0
T000018591,U000944,2025-03-04 11:18:32.683200293,71.91,London,desktop,success,,0
T000018586,U000944,2025-04-16 12:34:16.462794794,62.52,London,desktop,success,,0
T000018595,U000944,2025-05-17 23:39:32.509895130,77.81,London,desktop,success,,0
T000018590,U000944,2025-05-18 03:59:28.494936900,64.23,London,desktop,success,,0
T000018588,U000944,2025-07-14 15:37:30.983380056,68.88,London,desktop,success,,0
T000018589,U000944,2025-07-14 17:10:00.541321008,79.05,London,desktop,success,,0
T000018594,U000944,2025-08-12 10:22:10.622521154,73.73,London,desktop,success,,0
T000018584,U000944,2025-08-16 19:28:14.703458432,63.47,London,desktop,success,,0
T000018597,U000944,2025-08-29 12:43:04.265013212,71.81,London,desktop,success,,0
T000018593,U000944,2025-09-05 16:46:33.125170988,74.34,London,desktop,success,,0
T000018596,U000944,2025-10-10 01:50:47.395431140,46.59,Liverpool,desktop,success,,0
T000018587,U000944,2025-11-01 15:06:34.062854280,87.41,London,mobile,success,,0
T000018592,U000944,2025-12-26 03:41:26.674248024,64.8,London,desktop,success,,0
T000018585,U000944,2026-01-04 15:34:09.869822020,75.64,London,desktop,success,,0
T000018598,U000944,2026-01-20 10:09:40.279499980,68.51,Birmingham,mobile,success,,0
T000018607,U000945,2024-04-22 17:15:57.301865069,81.12,London,mobile,success,,0
T000018602,U000945,2024-05-22 08:30:03.568424417,84.65,London,mobile,success,,0
T000018601,U000945,2024-05-30 23:01:56.669519225,78.13,London,mobile,success,,0
T000018615,U000945,2024-07-11 01:25:11.377204408,83.41,London,mobile,success,,0
T000018614,U000945,2024-07-15 02:59:16.864878354,65.31,Birmingham,mobile,success,,0
T000018603,U000945,2024-08-13 20:56:46.322542514,86.01,London,mobile,success,,0
T000018612,U000945,2024-09-22 00:10:24.386696504,36.03,London,mobile,success,,0
T000018610,U000945,2024-11-23 09:31:14.495549884,65.11,London,mobile,success,,0
T000018600,U000945,2024-11-26 06:31:50.645536956,77.38,London,mobile,success,,0
T000018606,U000945,2025-01-05 18:20:53.113143532,71.93,Leicester,mobile,success,,0
T000018613,U000945,2025-03-30 11:18:47.918352556,75.32,London,mobile,success,,0
T000018609,U000945,2025-04-04 14:54:17.617557132,64.33,London,mobile,success,,0
T000018599,U000945,2025-04-20 07:26:22.251682712,67.19,London,mobile,success,,0
T000018604,U000945,2025-05-24 00:39:40.301405704,74.32,London,mobile,success,,0
T000018611,U000945,2025-09-28 02:20:53.110340792,65.0,London,mobile,success,,0
T000018605,U000945,2025-12-23 11:00:55.249798888,85.04,London,desktop,success,,0
T000018608,U000945,2025-12-25 14:00:09.148824776,83.13,London,mobile,success,,0
T000018622,U000946,2025-06-25 04:37:34.422475821,22.64,London,mobile,success,,0
T000018629,U000946,2025-06-26 03:14:16.750116216,44.44,London,mobile,success,,0
T000018627,U000946,2025-06-30 14:39:00.651929852,32.85,London,mobile,success,,0
T000018639,U000946,2025-07-07 17:55:27.135648327,34.79,London,mobile,success,,0
T000018626,U000946,2025-08-09 11:22:54.992841448,23.62,London,mobile,success,,0
T000018617,U000946,2025-08-12 23:51:51.450298404,32.28,London,mobile,success,,0
T000018624,U000946,2025-08-16 11:43:04.460068451,30.2,London,mobile,success,,0
T000018633,U000946,2025-08-28 00:17:02.962103036,19.55,London,mobile,success,,0
T000018628,U000946,2025-09-06 04:37:44.377732442,29.43,London,mobile,success,,0
T000018635,U000946,2025-09-07 02:48:58.832148213,14.03,London,mobile,success,,0
T000018634,U000946,2025-09-16 22:05:24.053619958,18.38,London,mobile,success,,0
T000018619,U000946,2025-09-24 03:31:08.647234880,25.23,London,mobile,success,,0
T000018623,U000946,2025-09-28 01:23:43.526391303,23.8,London,mobile,success,,0
T000018636,U000946,2025-10-04 07:06:46.367575018,6.7,London,mobile,success,,0
T000018618,U000946,2025-10-21 20:43:25.402524412,29.79,London,mobile,success,,0
T000018637,U000946,2025-10-25 09:23:24.929410636,14.64,London,mobile,success,,0
T000018625,U000946,2025-11-08 10:58:51.403188266,23.42,London,mobile,success,,0
T000018630,U000946,2025-11-17 20:34:50.343165494,25.55,London,mobile,success,,0
T000018642,U000946,2025-11-18 17:31:50.524503410,8.18,London,mobile,success,,0
T000018631,U000946,2025-11-24 07:38:54.053800516,45.09,London,mobile,success,,0
T000018616,U000946,2025-11-28 11:31:41.356870740,17.22,London,mobile,success,,0
T000018638,U000946,2025-12-01 16:17:23.032335214,12.45,London,mobile,success,,0
T000018640,U000946,2025-12-09 14:22:33.915667300,33.95,London,mobile,success,,0
T000018641,U000946,2025-12-24 02:13:52.839765780,32.04,London,mobile,success,,0
T000018620,U000946,2025-12-30 19:01:11.607431550,40.44,London,mobile,success,,0
T000018621,U000946,2026-01-06 04:54:59.752653800,7.99,London,mobile,success,,0
T000018632,U000946,2026-01-11 00:37:48.813019306,36.81,London,mobile,success,,0
T000018659,U000947,2025-03-19 09:22:39.706491256,31.81,Birmingham,mobile,success,,0
T000018654,U000947,2025-03-28 16:15:07.968838239,29.7,Birmingham,mobile,success,,0
T000018650,U000947,2025-04-10 05:54:15.319631742,40.87,Birmingham,mobile,success,,0
T000018660,U000947,2025-04-19 18:52:46.860902195,39.61,Birmingham,mobile,success,,0
T000018645,U000947,2025-04-28 13:36:32.264328950,37.35,Birmingham,mobile,success,,0
T000018655,U000947,2025-05-08 17:38:56.908988983,28.67,Birmingham,mobile,success,,0
T000018648,U000947,2025-06-11 17:06:41.883908672,19.57,Birmingham,mobile,success,burst_velocity,1
T000039813,U000947,2025-06-11 17:07:17.883908672,30.88,Birmingham,mobile,success,burst_velocity,1
T000039811,U000947,2025-06-11 17:08:55.883908672,47.92,Birmingham,mobile,success,burst_velocity,1
T000039814,U000947,2025-06-11 17:11:14.883908672,24.52,Birmingham,mobile,success,burst_velocity,1
T000039812,U000947,2025-06-11 17:11:25.883908672,35.39,Birmingham,mobile,success,burst_velocity,1
T000039810,U000947,2025-06-11 17:13:50.883908672,5.6,Birmingham,mobile,success,burst_velocity,1
T000018653,U000947,2025-06-16 17:43:32.344962529,36.7,Birmingham,mobile,success,,0
T000018643,U000947,2025-07-07 03:09:15.111654782,26.08,Birmingham,mobile,success,,0
T000018644,U000947,2025-07-14 20:14:05.820565354,19.66,Birmingham,mobile,success,,0
T000018658,U000947,2025-08-08 06:21:28.126838484,48.55,Birmingham,mobile,success,,0
T000018647,U000947,2025-08-29 18:57:35.357353350,37.04,Birmingham,mobile,success,,0
T000018646,U000947,2025-09-09 07:31:36.379139020,40.59,Birmingham,mobile,success,,0
T000018649,U000947,2025-10-08 12:13:40.136052800,30.06,Birmingham,mobile,success,,0
T000018657,U000947,2025-10-16 17:44:57.751253180,47.94,Birmingham,mobile,success,,0
T000018651,U000947,2025-11-18 19:26:51.724357088,36.67,Birmingham,mobile,success,,0
T000018656,U000947,2025-12-03 10:39:50.734420536,26.48,Birmingham,mobile,success,,0
T000018652,U000947,2026-02-07 09:16:55.488633316,41.54,Birmingham,mobile,success,,0
T000018675,U000948,2025-02-11 23:21:50.437677548,58.65,Birmingham,mobile,success,,0
T000018668,U000948,2025-02-19 11:37:41.387493226,73.67,Leeds,mobile,success,geo_jump,1
T000018669,U000948,2025-02-25 05:33:23.760560730,118.29,Birmingham,mobile,success,,0
T000018663,U000948,2025-03-01 04:56:48.227837454,64.14,Birmingham,mobile,success,,0
T000018673,U000948,2025-03-17 14:00:50.006767225,52.57,Birmingham,mobile,success,,0
T000018674,U000948,2025-04-05 19:18:55.728942368,70.76,Birmingham,mobile,success,,0
T000018676,U000948,2025-08-12 21:36:07.509992048,102.39,Birmingham,mobile,fail,,0
T000018672,U000948,2025-08-31 15:21:20.642251628,84.12,Birmingham,mobile,success,,0
T000018661,U000948,2025-09-12 01:51:46.504307156,188.56,Birmingham,mobile,success,,0
T000018666,U000948,2025-09-28 15:36:57.812926028,62.71,Birmingham,mobile,success,,0
T000018670,U000948,2025-10-09 14:43:33.255639952,25.89,Birmingham,mobile,success,,0
T000018667,U000948,2025-10-13 09:00:36.969791092,73.48,Birmingham,mobile,success,,0
T000018671,U000948,2025-11-08 11:09:58.454932720,73.61,Birmingham,mobile,success,,0
T000018664,U000948,2025-12-18 00:46:29.066997860,126.48,Birmingham,mobile,success,,0
T000018665,U000948,2025-12-31 15:16:17.841987100,56.68,Birmingham,mobile,success,,0
T000018662,U000948,2026-02-06 03:13:26.816933388,132.41,Birmingham,mobile,success,,0
T000018682,U000949,2024-11-16 14:04:16.351393630,47.37,Glasgow,desktop,success,,0
T000018679,U000949,2024-11-22 08:52:20.092395725,53.49,Glasgow,desktop,success,,0
T000018677,U000949,2024-12-05 05:32:58.511372215,60.25,Glasgow,desktop,fail,,0
T000018683,U000949,2025-01-18 21:20:59.309288355,59.07,Glasgow,desktop,success,,0
T000018678,U000949,2025-01-20 01:01:16.956404305,70.12,Glasgow,desktop,success,,0
T000018689,U000949,2025-02-12 12:12:20.700963380,43.29,London,desktop,success,,0
T000018690,U000949,2025-02-22 21:02:05.526882460,36.54,Glasgow,desktop,success,,0
T000018699,U000949,2025-03-16 22:14:07.850017034,49.34,Birmingham,desktop,success,,0
T000018686,U000949,2025-04-14 23:16:18.179547260,42.22,Glasgow,desktop,success,,0
T000018697,U000949,2025-05-23 17:14:03.203395442,65.69,Glasgow,desktop,success,,0
T000018698,U000949,2025-06-02 13:37:09.329996258,77.13,Glasgow,desktop,success,,0
T000018691,U000949,2025-06-06 17:17:40.235219052,37.06,Glasgow,desktop,success,,0
T000018684,U000949,2025-06-12 08:48:21.377131080,52.59,Glasgow,desktop,success,,0
T000018680,U000949,2025-06-21 08:07:50.765042384,64.82,Glasgow,desktop,success,,0
T000018687,U000949,2025-10-21 21:09:30.265288944,48.48,Glasgow,mobile,success,,0
T000018692,U000949,2025-10-30 19:53:44.450791820,48.1,Glasgow,desktop,fail,,0
T000018681,U000949,2025-11-30 02:21:29.237580328,82.51,Glasgow,desktop,success,,0
T000018685,U000949,2026-01-20 10:24:59.738178440,34.54,Glasgow,desktop,success,,0
T000018696,U000949,2026-01-26 11:33:52.419470320,50.25,Glasgow,desktop,success,,0
T000018688,U000949,2026-01-27 03:14:15.551929416,55.86,Cambridge,desktop,success,,0
T000018694,U000949,2026-01-27 14:09:07.233497416,43.37,Glasgow,desktop,success,,0
T000018693,U000949,2026-01-27 23:14:38.628229736,42.08,Glasgow,desktop,success,,0
T000018695,U000949,2026-01-31 18:55:29.784066016,34.6,Glasgow,desktop,success,,0
T000018711,U000950,2025-10-22 15:10:51.831327735,131.01,Glasgow,desktop,success,burst_velocity,1
T000040168,U000950,2025-10-22 15:11:32.831327735,1.0,Glasgow,desktop,success,burst_velocity,1
T000040170,U000950,2025-10-22 15:13:06.831327735,31.88,Glasgow,desktop,success,burst_velocity,1
T000040169,U000950,2025-10-22 15:13:50.831327735,22.95,Glasgow,desktop,success,burst_velocity,1
T000040167,U000950,2025-10-22 15:13:57.831327735,15.38,Glasgow,desktop,success,burst_velocity,1
T000018716,U000950,2025-10-24 03:15:13.279438370,124.38,Glasgow,desktop,success,,0
T000018714,U000950,2025-10-31 09:00:19.714152275,195.15,Glasgow,desktop,success,,0
T000018703,U000950,2025-11-08 16:41:16.640014185,122.13,Glasgow,desktop,fail,,0
T000018701,U000950,2025-11-11 14:50:59.125721125,55.72,Bristol,desktop,success,,0
T000018706,U000950,2025-11-13 02:28:22.252813634,186.3,Glasgow,desktop,success,,0
T000018712,U000950,2025-11-14 10:02:05.866921528,59.79,Glasgow,desktop,success,,0
T000018718,U000950,2025-11-15 01:08:12.150455461,160.1,Birmingham,desktop,success,,0
T000018719,U000950,2025-11-20 06:56:58.042305301,220.98,Glasgow,desktop,success,,0
T000018717,U000950,2025-12-01 00:08:09.627728671,152.05,Glasgow,mobile,success,,0
T000018715,U000950,2025-12-05 19:18:35.223223104,144.37,Birmingham,desktop,success,,0
T000018707,U000950,2025-12-10 21:05:31.925049345,169.41,Glasgow,desktop,success,,0
T000018705,U000950,2025-12-12 13:39:58.472054575,152.24,Glasgow,desktop,success,,0
T000018702,U000950,2025-12-23 19:22:26.710368151,63.59,Glasgow,desktop,success,,0
T000018710,U000950,2025-12-26 03:42:04.032336297,107.24,Glasgow,desktop,success,,0
T000018708,U000950,2026-01-11 12:34:07.056992333,133.74,Glasgow,desktop,success,,0
T000018709,U000950,2026-01-11 23:56:24.214523046,143.61,Glasgow,mobile,success,,0
T000018704,U000950,2026-01-26 06:45:09.721470560,99.34,Glasgow,desktop,success,,0
T000018700,U000950,2026-02-03 02:56:56.059151908,162.61,Glasgow,desktop,success,,0
T000018713,U000950,2026-02-08 12:25:00.127496492,153.56,Glasgow,desktop,success,,0
T000018721,U000951,2026-02-04 00:37:21.973745554,72.17,Edinburgh,mobile,success,,0
T000018722,U000951,2026-02-06 17:44:55.677084517,133.23,London,mobile,success,,0
T000018723,U000951,2026-02-06 18:30:28.113193226,108.94,Edinburgh,mobile,success,,0
T000018724,U000951,2026-02-12 14:51:47.576174152,142.42,Edinburgh,mobile,success,,0
T000018720,U000951,2026-02-13 14:42:06.721901247,114.64,London,mobile,success,,0
T000018734,U000952,2025-10-23 07:27:53.496725495,93.64,London,mobile,success,,0
T000018736,U000952,2025-10-25 22:09:57.429679506,81.13,London,desktop,success,,0
T000018727,U000952,2025-11-18 14:13:02.107218792,89.6,London,desktop,success,,0
T000018741,U000952,2025-11-20 23:17:19.979633929,132.78,London,desktop,success,,0
T000018729,U000952,2025-11-22 00:49:27.782251293,137.23,London,mobile,success,,0
T000018730,U000952,2025-11-24 06:15:19.326691217,118.48,London,desktop,success,,0
T000018740,U000952,2025-11-26 04:02:02.122356661,7193.43,London,desktop,success,high_value,1
T000018738,U000952,2025-11-30 10:26:31.104935118,92.55,Leeds,desktop,success,,0
T000018742,U000952,2025-12-06 00:40:40.306343785,119.24,London,desktop,success,,0
T000018735,U000952,2025-12-15 18:52:42.084248066,107.79,London,desktop,success,,0
T000018737,U000952,2025-12-28 16:13:13.530671552,107.12,London,desktop,success,,0
T000018725,U000952,2025-12-31 21:51:10.518647853,111.96,London,desktop,success,,0
T000018731,U000952,2026-01-10 19:01:23.104786732,111.02,London,desktop,success,,0
T000018732,U000952,2026-01-11 17:02:40.759371761,150.67,London,desktop,success,,0
T000018739,U000952,2026-01-13 16:51:34.554925064,74.99,London,desktop,success,,0
T000018733,U000952,2026-01-24 12:57:47.184623530,135.72,London,desktop,success,,0
T000018726,U000952,2026-01-31 04:19:29.392241744,130.88,London,desktop,success,,0
T000018728,U000952,2026-02-09 07:10:17.018840980,150.58,London,desktop,success,,0
T000018743,U000953,2025-05-15 07:46:40.479833858,72.15,London,mobile,success,,0
T000018746,U000953,2025-05-29 22:47:10.341128405,252.83,Birmingham,mobile,success,,0
T000018763,U000953,2025-05-31 04:44:09.404400741,329.64,Birmingham,mobile,success,,0
T000018744,U000953,2025-06-06 22:51:18.480084618,67.19,Birmingham,mobile,success,,0
T000018747,U000953,2025-06-16 17:06:58.153653896,138.3,Birmingham,mobile,success,,0
T000018758,U000953,2025-07-02 00:37:26.574387409,251.63,Birmingham,mobile,success,,0
T000018750,U000953,2025-07-07 15:49:48.909306940,275.06,Birmingham,mobile,success,,0
T000018759,U000953,2025-07-19 10:24:23.860642059,309.7,Birmingham,mobile,success,,0
T000018761,U000953,2025-07-26 18:23:07.644593542,181.69,Birmingham,mobile,success,,0
T000018749,U000953,2025-07-29 03:32:16.835705046,247.2,Birmingham,mobile,success,,0
T000018762,U000953,2025-08-07 04:29:34.313089905,193.46,Birmingham,mobile,success,,0
T000018745,U000953,2025-08-21 06:57:38.534064695,217.94,Birmingham,mobile,success,,0
T000018748,U000953,2025-08-31 08:23:32.242011902,188.36,Birmingham,mobile,success,,0
T000018752,U000953,2025-10-13 20:20:25.212674364,250.27,Birmingham,mobile,success,,0
T000018760,U000953,2025-11-23 21:09:46.385628686,149.89,Birmingham,mobile,success,,0
T000018755,U000953,2025-11-27 19:43:11.464847988,174.97,Birmingham,desktop,success,,0
T000018756,U000953,2025-12-07 10:51:13.828582164,199.59,Birmingham,mobile,success,,0
T000018754,U000953,2026-01-17 04:11:02.052292692,191.12,Birmingham,mobile,success,,0
T000018751,U000953,2026-01-19 15:14:06.509807776,209.56,Birmingham,desktop,success,,0
T000018757,U000953,2026-01-20 03:24:39.485296228,251.87,Birmingham,mobile,success,,0
T000018753,U000953,2026-02-09 12:38:26.047226216,66.84,Birmingham,mobile,success,,0
T000018764,U000953,2026-02-12 01:19:55.000000000,178.5,Birmingham,mobile,success,night_activity,1
T000018789,U000954,2025-09-22 08:38:26.895945412,51.2,Manchester,desktop,success,,0
T000018775,U000954,2025-09-24 07:00:43.210950594,84.19,Manchester,desktop,success,,0
T000018768,U000954,2025-09-26 16:32:20.991306175,57.19,Manchester,desktop,success,,0
T000018788,U000954,2025-10-01 02:41:40.253862902,77.99,Manchester,desktop,success,,0
T000018767,U000954,2025-10-01 04:37:57.006267122,119.73,Manchester,desktop,success,,0
T000018790,U000954,2025-10-01 16:26:24.912354446,5.73,Manchester,desktop,success,,0
T000018771,U000954,2025-10-13 10:21:45.581854695,55.31,Manchester,desktop,success,,0
T000018773,U000954,2025-10-28 06:32:31.172828816,38.67,Manchester,desktop,success,,0
T000018770,U000954,2025-11-12 19:58:58.080393620,56.09,Manchester,desktop,success,,0
T000018765,U000954,2025-11-20 21:05:56.033812197,74.59,Manchester,desktop,success,,0
T000018783,U000954,2025-11-23 08:30:22.196563030,79.9,Manchester,desktop,success,,0
T000018766,U000954,2025-11-24 09:56:51.321775126,48.09,London,desktop,success,,0
T000018784,U000954,2025-12-07 15:42:48.257440691,55.72,Manchester,desktop,success,,0
T000018782,U000954,2025-12-08 10:14:45.141699725,38.76,Manchester,desktop,success,,0
T000018777,U000954,2025-12-14 00:30:50.953764651,99.58,Manchester,tablet,success,,0
T000018780,U000954,2025-12-14 20:47:49.260495202,81.33,Manchester,desktop,success,,0
T000018781,U000954,2025-12-16 14:37:53.455312494,52.6,Glasgow,desktop,success,,0
T000018779,U000954,2025-12-21 19:15:12.792480559,65.11,Manchester,desktop,success,,0
T000018772,U000954,2026-01-12 01:02:24.680806398,56.42,Leeds,mobile,success,,0
T000018785,U000954,2026-01-13 05:58:52.369898708,91.6,Manchester,desktop,success,,0
T000018786,U000954,2026-01-17 19:04:01.510958652,83.96,Manchester,desktop,success,,0
T000018778,U000954,2026-01-20 16:41:57.955426608,49.29,Manchester,desktop,success,,0
T000018776,U000954,2026-01-23 23:14:37.532718480,84.71,Manchester,desktop,success,,0
T000018769,U000954,2026-01-26 21:23:51.272724448,58.09,Manchester,mobile,success,,0
T000018774,U000954,2026-01-31 18:10:07.382159770,80.83,Manchester,desktop,success,,0
T000018787,U000954,2026-02-04 03:34:54.508614150,46.91,Manchester,desktop,success,,0
T000018821,U000955,2025-03-12 13:37:18.668128081,116.55,Manchester,mobile,success,,0
T000018803,U000955,2025-04-03 16:53:01.911367772,138.58,Manchester,mobile,success,,0
T000018814,U000955,2025-05-19 22:29:32.343658327,115.61,London,mobile,success,,0
T000018792,U000955,2025-05-28 07:59:07.003223352,44.19,Manchester,mobile,success,,0
T000018818,U000955,2025-06-08 01:30:59.759765082,70.57,Manchester,mobile,success,,0
T000018805,U000955,2025-06-14 13:38:01.104444921,147.85,Manchester,mobile,fail,,0
T000018817,U000955,2025-06-18 07:02:56.372475134,83.12,London,mobile,success,,0
T000018791,U000955,2025-06-22 05:31:50.125438980,115.29,London,mobile,success,,0
T000018810,U000955,2025-06-24 19:12:07.210907138,116.21,Manchester,mobile,success,,0
T000018797,U000955,2025-06-25 19:32:59.203647870,121.89,Manchester,mobile,success,,0
T000018804,U000955,2025-06-27 15:50:06.602394234,110.2,Manchester,mobile,success,,0
T000018813,U000955,2025-06-27 16:17:42.327648698,102.24,Manchester,mobile,success,,0
T000018794,U000955,2025-06-29 02:52:46.851073574,120.83,Manchester,mobile,success,,0
T000018796,U000955,2025-07-23 23:41:35.307553920,124.03,Manchester,mobile,success,,0
T000018800,U000955,2025-08-10 13:07:11.132625944,106.48,Manchester,mobile,success,,0
T000018809,U000955,2025-09-19 16:32:23.817084962,186.85,Manchester,mobile,success,,0
T000018816,U000955,2025-10-02 03:39:51.505315476,122.73,Manchester,mobile,success,,0
T000018806,U000955,2025-10-03 12:25:33.574817292,58.41,Manchester,mobile,success,,0
T000018812,U000955,2025-10-14 02:54:12.249758724,132.85,Manchester,mobile,success,,0
T000018815,U000955,2025-10-16 16:10:28.435144680,96.5,Manchester,mobile,success,,0
T000018808,U000955,2025-10-24 03:45:22.502808764,106.82,Manchester,mobile,success,,0
T000018807,U000955,2025-10-25 22:12:17.637994248,104.42,Manchester,mobile,success,,0
T000018795,U000955,2025-10-26 04:56:57.830092344,150.96,Manchester,mobile,fail,,0
T000018793,U000955,2025-11-11 06:44:20.116598096,106.83,Manchester,mobile,success,,0
T000018801,U000955,2025-11-25 15:59:10.292848532,129.07,Manchester,mobile,success,,0
T000018799,U000955,2025-12-06 15:35:04.044184824,110.04,Manchester,mobile,success,,0
T000018819,U000955,2025-12-21 03:37:45.338738452,141.82,Manchester,mobile,success,,0
T000018798,U000955,2026-01-01 22:59:18.187329912,111.67,Birmingham,mobile,success,,0
T000018820,U000955,2026-01-19 18:45:16.901476912,103.52,Manchester,mobile,success,,0
T000018802,U000955,2026-01-29 06:55:18.965601332,113.44,Manchester,desktop,fail,,0
T000018811,U000955,2026-02-06 21:44:36.611903044,63.93,Manchester,mobile,success,,0
T000018832,U000956,2025-10-29 07:46:11.526063387,28.35,Leeds,desktop,success,,0
T000018828,U000956,2025-11-18 05:21:02.887281602,51.61,Leeds,desktop,success,,0
T000018839,U000956,2025-11-18 21:59:33.519200040,17.15,Leeds,desktop,success,,0
T000018833,U000956,2025-11-26 05:59:55.895579938,47.41,Leeds,desktop,success,,0
T000018825,U000956,2025-12-02 16:42:49.247466276,53.31,Leeds,desktop,success,,0
T000018835,U000956,2025-12-06 12:13:57.695641286,46.33,Leeds,desktop,success,,0
T000018822,U000956,2025-12-11 23:50:37.003875177,48.49,Manchester,desktop,success,geo_jump,1
T000018837,U000956,2025-12-22 21:57:11.366779789,68.58,Leeds,desktop,success,,0
T000018838,U000956,2025-12-24 17:15:58.814683113,31.4,Leeds,desktop,success,,0
T000018831,U000956,2025-12-27 05:46:21.735991886,60.93,Leeds,desktop,success,,0
T000018826,U000956,2026-01-08 07:11:38.895993844,52.49,Leeds,desktop,success,,0
T000018827,U000956,2026-01-12 00:34:37.257721677,77.14,Leeds,desktop,success,,0
T000018823,U000956,2026-01-20 05:23:08.127126004,34.16,Leeds,desktop,success,,0
T000018836,U000956,2026-01-20 10:13:42.321473155,39.42,Leeds,desktop,success,,0
T000018824,U000956,2026-01-26 07:45:28.789398911,54.89,Leeds,desktop,success,,0
T000018829,U000956,2026-02-03 04:24:26.237647966,37.48,London,desktop,success,,0
T000018830,U000956,2026-02-07 14:27:56.374021719,48.35,Leeds,desktop,success,,0
T000018834,U000956,2026-02-13 08:49:47.688935302,62.83,Leeds,desktop,success,,0
T000018860,U000957,2025-06-19 16:59:10.269344191,201.29,London,desktop,success,,0
T000018865,U000957,2025-06-29 20:15:03.367754385,334.73,London,desktop,success,,0
T000018850,U000957,2025-07-06 05:31:51.239779816,321.72,London,desktop,success,,0
T000018847,U000957,2025-07-15 23:31:40.067665332,322.09,London,desktop,success,,0
T000018852,U000957,2025-07-16 05:22:35.686005985,385.5,London,desktop,success,,0
T000018851,U000957,2025-07-19 00:04:29.877485879,317.12,London,desktop,success,,0
T000018841,U000957,2025-08-09 19:22:18.548421705,393.91,London,desktop,success,,0
T000018859,U000957,2025-08-16 00:56:23.000000000,275.74,London,desktop,success,night_activity,1
T000018853,U000957,2025-08-16 22:08:02.201028421,255.63,London,desktop,success,,0
T000018842,U000957,2025-08-22 01:41:38.494676632,270.39,London,desktop,success,,0
T000018854,U000957,2025-08-24 11:30:40.004528519,226.08,London,desktop,success,,0
T000018844,U000957,2025-09-03 02:37:10.092967429,428.68,London,mobile,success,,0
T000018864,U000957,2025-09-04 06:27:44.586658913,321.58,London,desktop,success,,0
T000018856,U000957,2025-09-06 01:58:34.480140007,170.16,London,desktop,success,,0
T000018855,U000957,2025-09-06 15:17:33.414281215,3540.49,London,desktop,fail,high_value,1
T000018858,U000957,2025-09-23 19:13:16.043339410,340.15,London,desktop,success,,0
T000018863,U000957,2025-09-25 02:02:11.467665038,278.64,London,mobile,success,,0
T000018843,U000957,2025-10-16 21:13:52.748920550,497.37,London,desktop,success,,0
T000018845,U000957,2025-10-26 11:56:41.974390284,307.31,Leicester,desktop,success,,0
T000018848,U000957,2025-11-13 15:39:35.570370906,376.42,London,desktop,success,,0
T000018840,U000957,2025-11-16 13:45:35.142470720,274.65,London,desktop,success,,0
T000018849,U000957,2025-12-07 10:36:53.772160190,357.72,London,desktop,success,,0
T000018857,U000957,2025-12-10 02:21:49.036580578,6882.84,London,desktop,success,high_value,1
T000018866,U000957,2025-12-30 22:44:49.691260644,330.59,London,desktop,success,,0
T000018861,U000957,2026-01-06 16:07:09.724958792,258.42,London,desktop,success,,0
T000018846,U000957,2026-02-01 10:41:49.990013960,28.35,London,desktop,success,,0
T000018862,U000957,2026-02-03 06:50:05.801198740,91.17,London,desktop,success,,0
T000018879,U000958,2025-12-29 05:42:01.064050029,273.46,London,mobile,success,,0
T000018869,U000958,2026-01-02 21:05:56.758346023,159.48,London,mobile,success,,0
T000018875,U000958,2026-01-04 11:51:45.925267219,146.54,London,mobile,success,,0
T000018867,U000958,2026-01-13 13:00:20.479821227,238.23,London,mobile,success,,0
T000018880,U000958,2026-01-13 16:54:53.769002279,287.48,London,mobile,success,,0
T000018873,U000958,2026-01-16 03:19:16.262583730,190.61,London,mobile,success,,0
T000018876,U000958,2026-01-16 18:08:36.263383790,162.37,London,mobile,success,,0
T000018871,U000958,2026-01-18 08:43:26.507803167,255.13,London,mobile,success,,0
T000018878,U000958,2026-01-19 14:45:37.913314955,306.32,London,mobile,success,,0
T000018872,U000958,2026-01-30 12:23:45.355092092,267.9,London,mobile,success,,0
T000018870,U000958,2026-01-31 09:19:54.537668236,7702.94,London,mobile,success,high_value,1
T000018877,U000958,2026-01-31 11:04:54.409019890,241.99,Manchester,mobile,success,,0
T000018868,U000958,2026-02-02 18:34:32.481885786,294.21,London,mobile,success,,0
T000018881,U000958,2026-02-03 04:16:48.302111578,202.82,London,mobile,success,,0
T000018874,U000958,2026-02-11 14:44:32.175792543,183.35,London,mobile,success,,0
T000018890,U000959,2025-03-16 20:29:19.760499342,56.03,Leicester,desktop,success,,0
T000018894,U000959,2025-04-11 22:13:16.940425013,60.6,Leicester,desktop,success,,0
T000018887,U000959,2025-04-21 22:25:55.730564930,69.95,Leicester,desktop,success,,0
T000018895,U000959,2025-06-15 03:06:15.756937960,68.94,Leicester,mobile,success,,0
T000018891,U000959,2025-06-15 12:14:13.034405481,44.24,Leicester,desktop,success,,0
T000018900,U000959,2025-06-29 03:30:49.391130916,72.87,London,desktop,fail,,0
T000018886,U000959,2025-07-20 20:49:17.503363978,76.88,Leicester,desktop,success,,0
T000018883,U000959,2025-08-10 15:49:19.125178404,79.08,Leicester,desktop,success,,0
T000018896,U000959,2025-08-15 06:25:32.158901988,32.43,Leicester,desktop,success,,0
